"TaxiID","Lon","Lat","datetime","Event","row_number"
"214646","116.2956","39.82899","20121105081302","1","19687876"
"214749","116.2995","39.98243","20121105081714","1","19851291"
"214544","116.2913","39.91174","20121105082252","1","19514186"
"214625","116.4554","39.90775","20121105084632","1","19654869"
"214424","116.515","39.91914","20121105084014","1","19300960"
"214425","116.3312","39.97533","20121105081053","1","19303130"
"214601","116.3534","39.90873","20121105085345","1","19611810"
"214450","116.28","39.8406","20121105081244","1","19343861"
"214493","116.1226","39.93708","20121105085303","1","19414702"
"214725","116.3695","39.96696","20121105084237","1","19815651"
"214477","116.469","39.96587","20121105084927","1","19384487"
"214479","116.3302","39.97518","20121105084715","1","19387846"
"214601","116.3417","39.92171","20121105084233","1","19612345"
"214565","116.4782","39.99031","20121105083225","1","19545512"
"214609","116.2467","39.89866","20121105084943","1","19625717"
"214454","116.3395","39.82402","20121105082745","1","19350544"
"214531","116.6076","39.98336","20121105083722","1","19493034"
"214531","116.6473","39.9849","20121105085239","1","19494023"
"214202","116.4249","39.98653","20121105084554","1","19027015"
"214437","116.5518","40.07079","20121105084431","1","19325000"
"214437","116.5681","40.06881","20121105085348","1","19325668"
"214241","116.3651","39.85202","20121105082341","1","19122662"
"214276","116.2866","39.97278","20121105083444","1","19210183"
"214283","116.4306","39.98809","20121105081607","1","19219529"
"214606","116.4529","39.9104","20121105081643","1","19620305"
"214606","116.4067","39.91408","20121105083620","1","19620514"
"214645","116.349","39.92231","20121105084846","1","19685017"
"214292","116.311","39.98396","20121105080822","1","19242210"
"214514","116.4001","39.85546","20121105080008","1","19466392"
"214650","116.3892","39.87984","20121105083556","1","19692937"
"214650","116.4222","39.8481","20121105081701","1","19693471"
"214299","116.3321","39.95652","20121105084328","1","19260851"
"214530","116.4441","39.93857","20121105080717","1","19490876"
"214606","116.4553","39.91433","20121105085403","1","19619594"
"214793","116.293","39.92225","20121105080514","1","19914059"
"214631","116.5106","40.03311","20121105080659","1","19664757"
"214633","116.3649","39.84026","20121105080608","1","19667295"
"214634","116.3341","39.92698","20121105081802","1","19667748"
"214683","116.2891","39.90356","20121105084238","1","19746813"
"214685","116.3027","39.85676","20121105085945","1","19748319"
"214685","116.3072","39.82685","20121105084628","1","19749421"
"214436","116.3734","39.95885","20121105083105","1","19320747"
"214438","116.2792","39.84084","20121105081141","1","19327063"
"214692","116.342","39.79308","20121105080658","1","19760819"
"214697","116.3797","39.83065","20121105085235","1","19767705"
"214292","116.352","39.98035","20121105084131","1","19242448"
"214516","116.3615","39.86811","20121105085456","1","19469204"
"214569","116.3584","39.86674","20121105080246","1","19556410"
"214640","116.4495","39.91054","20121105082319","1","19678095"
"214640","116.4064","39.89572","20121105080329","1","19678097"
"214692","116.3559","39.8526","20121105081534","1","19760030"
"214696","116.3933","39.86015","20121105084418","1","19766203"
"214631","116.4524","39.90636","20121105084602","1","19664425"
"214632","116.3136","39.88757","20121105085459","1","19665572"
"214677","116.2332","39.83538","20121105081752","1","19736530"
"214681","116.3692","39.99348","20121105083647","1","19743073"
"214786","116.2683","39.89215","20121105084917","1","19903913"
"214813","116.278","39.95823","20121105084701","1","19961448"
"214813","116.259","40.02749","20121105080617","1","19962039"
"214506","116.2334","39.89937","20121105082750","1","19454778"
"214506","116.2469","39.90774","20121105083415","1","19455250"
"214553","116.363","39.86546","20121105083244","1","19526542"
"214553","116.3299","39.88659","20121105084535","1","19526544"
"214553","116.3686","39.8963","20121105081500","1","19527414"
"214645","116.371","39.91314","20121105082751","1","19685648"
"214646","116.3647","39.83505","20121105082950","1","19686714"
"214226","116.4456","39.96111","20121105085911","1","19090648"
"214428","116.4708","39.99517","20121105080941","1","19307225"
"214584","116.3884","39.96883","20121105082715","1","19584768"
"214674","116.4835","39.77613","20121105085408","1","19732357"
"214797","116.3333","39.73735","20121105081633","1","19921515"
"214820","116.3131","40.03189","20121105083258","1","19975229"
"214638","116.2406","39.8643","20121105080859","1","19674010"
"214640","116.4814","39.95609","20121105085657","1","19677318"
"214692","116.3646","39.83834","20121105082059","1","19759844"
"214693","116.272","39.86944","20121105085300","1","19761543"
"214737","116.3399","39.92676","20121105085809","1","19835577"
"214623","116.3497","39.94037","20121105081653","1","19650369"
"214524","116.4543","39.86867","20121105082319","1","19482046"
"214154","116.2745","39.84523","20121105085054","1","18892648"
"214219","116.1982","39.91993","20121105082557","1","19063984"
"214423","116.311","39.94728","20121105085755","1","19299631"
"214482","116.4054","39.98697","20121105085200","1","19391951"
"214247","116.4005","39.90032","20121105082130","1","19135916"
"214606","116.4721","39.92895","20121105080324","1","19620093"
"214530","116.4585","39.91989","20121105082258","1","19491948"
"214564","116.331","39.88844","20121105080937","1","19544441"
"214664","116.2487","39.88827","20121105081529","1","19719304"
"214719","116.2931","39.99474","20121105081714","1","19808867"
"214581","116.4114","40.11564","20121105084911","1","19574708"
"214410","116.2972","40.03338","20121105080922","1","19277017"
"214578","116.4558","39.88297","20121105084310","1","19571744"
"214619","116.2945","39.92281","20121105080424","1","19641600"
"214438","116.245","39.8481","20121105080254","1","19327221"
"214447","116.3149","39.89897","20121105081100","1","19339531"
"214450","116.3205","39.87983","20121105082801","1","19343677"
"214575","116.2893","39.90599","20121105081611","1","19566855"
"214679","116.2839","40.03261","20121105085430","1","19739342"
"214791","116.43","40.03113","20121105081712","1","19910929"
"214791","116.3582","40.03005","20121105084703","1","19910723"
"214581","116.3873","40.18079","20121105081355","1","19575286"
"214683","116.2912","39.96628","20121105082803","1","19747004"
"214799","116.3502","39.92705","20121105084402","1","19923923"
"214821","116.4486","39.91339","20121105085135","1","19977154"
"214825","116.307","40.02496","20121105084136","1","19983338"
"214826","116.338","39.98549","20121105081641","1","19985477"
"214549","116.3481","39.8877","20121105084939","1","19521086"
"214594","116.4235","39.90652","20121105084550","1","19601206"
"214693","116.2882","39.86144","20121105082215","1","19762517"
"214774","116.4524","39.95391","20121105082720","1","19889847"
"214774","116.4449","39.96029","20121105084148","1","19890298"
"214490","116.4554","39.88371","20121105081610","1","19410635"
"214544","116.2587","39.91109","20121105080553","1","19513148"
"214575","116.3161","39.96247","20121105084030","1","19566627"
"214788","116.3189","39.94167","20121105085454","1","19906259"
"214813","116.2725","40.00088","20121105081714","1","19961644"
"214440","116.3419","39.76006","20121105084446","1","19330080"
"214442","116.2611","39.85126","20121105083940","1","19333055"
"214443","116.47","39.90719","20121105083843","1","19333792"
"214514","116.3641","39.83352","20121105083331","1","19466638"
"214526","116.3605","39.91121","20121105082505","1","19484971"
"214662","116.3308","40.02651","20121105085457","1","19715521"
"214665","116.3395","39.93762","20121105081825","1","19720348"
"214721","116.3647","39.95718","20121105085139","1","19810914"
"214185","116.3327","39.96926","20121105081357","1","18995131"
"214224","116.575","40.06121","20121105081727","1","19084997"
"214199","116.4415","39.97162","20121105080356","1","19019092"
"214208","116.2676","39.90474","20121105082132","1","19044667"
"214215","116.3622","39.86551","20121105085540","1","19059600"
"214275","116.2732","39.87317","20121105080304","1","19208394"
"214275","116.2932","39.9309","20121105085951","1","19209630"
"214161","116.4224","39.89043","20121105082650","1","18917394"
"214205","116.3751","39.93155","20121105084727","1","19038283"
"214230","116.1584","40.06688","20121105083518","1","19098465"
"214264","116.456","39.94576","20121105082517","1","19187634"
"214266","116.2796","39.92648","20121105081052","1","19190721"
"214266","116.2678","39.94107","20121105081804","1","19191421"
"214298","116.4199","39.88608","20121105082911","1","19258105"
"214438","116.2458","39.83772","20121105082540","1","19326925"
"214611","116.4913","39.90651","20121105081826","1","19627493"
"232401","116.4561","40.0112","20121105082632","1","20145849"
"232416","116.4013","39.97396","20121105083418","1","20167742"
"214753","116.3726","39.8586","20121105082859","1","19858443"
"214726","116.2993","39.89556","20121105083726","1","19817491"
"214729","116.3468","39.9232","20121105081326","1","19822788"
"214693","116.2678","39.90495","20121105084007","1","19762156"
"214696","116.3052","39.87977","20121105085902","1","19767419"
"214823","116.1943","39.94102","20121105084745","1","19979867"
"214416","116.3607","39.90877","20121105084657","1","19288071"
"214416","116.3493","39.89639","20121105080557","1","19289003"
"214468","116.3808","39.86214","20121105084949","1","19369677"
"214564","116.3464","39.90348","20121105083729","1","19544071"
"214246","116.5006","39.80119","20121105084622","1","19134247"
"214473","116.3222","39.99678","20121105083641","1","19379119"
"214502","116.2787","39.92427","20121105085337","1","19449129"
"214530","116.4723","40.0021","20121105085653","1","19490915"
"214530","116.4392","39.94944","20121105080020","1","19491324"
"214565","116.4743","39.90975","20121105085640","1","19545108"
"214665","116.3337","39.91183","20121105083701","1","19720252"
"214797","116.342","39.79311","20121105085449","1","19921172"
"214855","116.3227","39.902","20121105083246","1","20042234"
"214734","116.2691","39.93153","20121105082016","1","19830739"
"214676","116.3522","39.91724","20121105082000","1","19735454"
"214724","116.1455","39.93575","20121105081857","1","19815156"
"214727","116.301","39.96654","20121105085710","1","19819318"
"214786","116.3644","39.87658","20121105080037","1","19903228"
"214790","116.2301","39.90258","20121105084906","1","19910548"
"214813","116.2898","39.97303","20121105083628","1","19961638"
"214856","116.4321","39.98798","20121105085718","1","20043934"
"214738","116.3368","39.9221","20121105083902","1","19836823"
"214775","116.4126","39.85604","20121105085646","1","19892368"
"214781","116.3432","39.92233","20121105085203","1","19898580"
"214826","116.3139","39.96823","20121105083041","1","19985452"
"214840","116.4355","39.93998","20121105082528","1","20016321"
"214861","116.3503","39.9112","20121105082947","1","20054923"
"214786","116.2652","39.88833","20121105084053","1","19903675"
"214857","116.5027","39.90741","20121105084831","1","20045935"
"214883","116.2894","39.9163","20121105083748","1","20101404"
"214895","116.5874","40.07856","20121105084431","1","20127608"
"214193","116.2755","39.96518","20121105084958","1","19007624"
"214535","116.2738","39.82321","20121105082611","1","19500233"
"214632","116.3633","39.84933","20121105082945","1","19665378"
"214453","116.2156","40.22027","20121105082031","1","19348846"
"214492","116.5612","40.06124","20121105083816","1","19413204"
"214596","116.387","39.84386","20121105085314","1","19603468"
"214600","116.4117","39.91032","20121105084534","1","19610586"
"214602","116.2955","39.82958","20060731082510","1","19613596"
"214656","116.4902","39.97068","20121105080538","1","19705771"
"214765","116.4581","39.98806","20121105082458","1","19877675"
"232445","116.4988","40.03257","20121105082121","1","20209217"
"232452","116.252","39.84914","20121105084711","1","20218454"
"214737","116.3867","39.95557","20121105082249","1","19835034"
"214781","116.3727","39.9212","20121105083448","1","19898099"
"214840","116.381","40.00052","20121105084810","1","20016530"
"214861","116.3804","39.96154","20121105085352","1","20054663"
"214893","116.2885","39.94094","20121105083153","1","20119112"
"232432","116.4201","39.92022","20121105081352","1","20191269"
"214423","116.284","39.9613","20121105083629","1","19299985"
"214479","116.3102","39.97454","20121105085654","1","19386407"
"214482","116.4114","40.02494","20121105081152","1","19391537"
"214482","116.4039","39.98202","20121105084237","1","19392680"
"214602","116.2803","39.85375","20060731083549","1","19613309"
"214483","116.3686","39.87708","20121105084635","1","19397078"
"214568","116.4015","39.95012","20121105081600","1","19550631"
"214569","116.2617","39.88822","20121105085345","1","19554041"
"214569","116.3411","39.88847","20121105083639","1","19555654"
"214651","116.2776","39.85263","20121105084604","1","19694030"
"214651","116.2986","39.83945","20121105082323","1","19694593"
"214705","116.4485","39.97909","20121105085336","1","19780291"
"232409","116.2856","39.94617","20121105085917","1","20157132"
"232454","116.2585","39.89092","20121105082243","1","20222244"
"232457","116.3813","39.87164","20121105084906","1","20227896"
"214799","116.3515","39.90742","20121105083524","1","19926295"
"214826","116.3208","39.94545","20121105084555","1","19988697"
"214843","116.2586","39.87755","20121105085338","1","20022634"
"214514","116.3651","39.8522","20121105082738","1","19466010"
"214515","116.3195","39.93568","20121105084225","1","19468218"
"214568","116.3652","39.96622","20121105083259","1","19550227"
"214793","116.292","39.96266","20121105085535","1","19914357"
"214850","116.5353","39.86836","20121105083451","1","20034134"
"214646","116.3243","39.89568","20121105085914","1","19687610"
"214850","116.5817","39.91214","20121105080733","1","20034479"
"214854","116.5947","39.90934","20121105080920","1","20039741"
"214822","116.3354","40.00591","20121105084337","1","19978141"
"214602","116.2715","39.91636","20060731085037","1","19613137"
"232445","116.4583","40.01922","20121105085331","1","20209856"
"214685","116.323","39.78829","20121105082342","1","19748578"
"214729","116.3401","39.88148","20121105083122","1","19823614"
"214729","116.3526","39.88672","20121105084900","1","19823617"
"214800","116.3879","39.97147","20121105084529","1","19930778"
"214896","116.4242","39.97586","20121105083410","1","20135705"
"214867","116.352","39.99771","20121105080349","1","20065399"
"214692","116.2767","39.84803","20121105084106","1","19760499"
"214696","116.3759","39.9213","20121105082255","1","19766540"
"214738","116.3163","39.92165","20121105084903","1","19835796"
"214738","116.323","39.89684","20121105080910","1","19836982"
"214774","116.4363","39.95361","20121105083444","1","19890930"
"214823","116.2837","39.86474","20121105080156","1","19979874"
"214840","116.4637","39.98565","20121105080249","1","20015638"
"214829","116.2238","39.89252","20121105080156","1","19992299"
"214880","116.27","39.86956","20121105084601","1","20096176"
"214880","116.4152","39.86492","20121105082028","1","20096712"
"214896","116.402","39.95584","20121105084534","1","20136444"
"214808","116.2799","40.00038","20121105082850","1","19950795"
"214808","116.2865","39.92267","20121105084640","1","19951595"
"232427","116.4113","39.979","20121105083200","1","20184176"
"214656","116.4279","39.9419","20121105084519","1","19706834"
"214765","116.4736","39.97793","20121105081310","1","19877191"
"214849","116.4257","39.92132","20121105084251","1","20032624"
"214872","116.4494","39.90686","20121105084145","1","20077311"
"214875","116.4148","39.78569","20121105082356","1","20081856"
"235409","116.4353","40.06101","20121105085633","1","20314978"
"214894","116.2986","39.9425","20121105085008","1","20124322"
"235434","116.2824","39.8398","20121105084434","1","20352164"
"232416","116.362","39.93926","20121105081526","1","20167250"
"232422","116.4836","39.91227","20121105085627","1","20176725"
"214483","116.3979","39.84884","20121105080913","1","19394113"
"214483","116.3502","39.86666","20121105084043","1","19397772"
"214667","116.3656","39.87151","20121105081749","1","19724236"
"235419","116.6471","39.92145","20121105084209","1","20330430"
"214569","116.3649","39.88809","20121105082255","1","19553379"
"214705","116.4185","39.97039","20121105083710","1","19780378"
"235400","116.4452","39.95875","20121105081824","1","20298162"
"232414","116.3528","39.88044","20121105081950","1","20164412"
"214707","116.4719","39.90785","20121105085501","1","19783092"
"232408","116.441","39.83761","20121105082038","1","20155337"
"235404","116.3358","39.90184","20121105082415","1","20304079"
"214858","116.4428","39.96032","20121105083042","1","20047552"
"235435","116.2264","40.06857","20121105081506","1","20354549"
"232465","116.4188","39.96153","20121105080146","1","20237407"
"232400","116.1992","39.98444","20121105081248","1","20144421"
"232422","116.4552","39.94373","20121105081902","1","20177509"
"232473","116.4943","39.77956","20121105085452","1","20251111"
"232499","116.4274","39.85064","20121105080627","1","20290238"
"232499","116.4498","39.89742","20121105083925","1","20290753"
"232446","116.5565","40.06753","20121105080528","1","20211252"
"251478","116.3014","39.8818","20121105085928","1","20518328"
"214843","116.2679","39.93482","20121105083828","1","20024423"
"232425","116.2467","39.90528","20121105085608","1","20180363"
"235429","116.3223","39.95577","20121105080112","1","20344740"
"235430","116.3959","39.96558","20121105082245","1","20346580"
"214851","116.4598","39.90689","20121105081214","1","20035156"
"214872","116.5004","39.8597","20121105081047","1","20077315"
"235405","116.3997","39.93951","20121105083310","1","20307704"
"235407","116.3959","39.97222","20121105081643","1","20311016"
"232480","116.4656","39.85796","20121105085240","1","20263092"
"235415","116.6089","40.05307","20121105085041","1","20323681"
"214894","116.2694","39.95459","20121105084121","1","20124037"
"232439","116.2864","39.97275","20121105080759","1","20201892"
"235494","116.1389","39.92397","20121105081723","1","20440367"
"235496","116.3303","40.06996","20121105080407","1","20442341"
"232479","116.3871","39.88892","20121105082903","1","20260480"
"232479","116.3418","39.86449","20121105084705","1","20261401"
"235478","116.3677","40.00035","20121105084952","1","20413968"
"214765","116.4518","40.00789","20121105083706","1","19877582"
"214846","116.5181","39.92607","20121105082139","1","20029012"
"235412","116.2678","39.94028","20121105080225","1","20319779"
"251457","116.3076","39.92287","20121105085302","1","20491576"
"214894","116.2986","39.92298","20121105081207","1","20124354"
"235434","116.284","39.86565","20121105081723","1","20352160"
"235495","116.2149","39.90459","20121105083426","1","20441540"
"235495","116.1906","39.92136","20121105082009","1","20442222"
"214674","116.5451","39.73701","20121105081717","1","19732110"
"214832","116.3303","39.88148","20121105085150","1","20000770"
"214858","116.4907","39.97527","20121105080640","1","20046894"
"214858","116.4021","39.94192","20121105085600","1","20047397"
"214861","116.3465","39.90631","20121105083352","1","20053831"
"232442","116.2859","39.83195","20121105082928","1","20207133"
"232422","116.43","39.93946","20121105080849","1","20177718"
"235452","116.4529","39.90639","20121105084453","1","20376951"
"214880","116.3891","39.88152","20121105081216","1","20096706"
"232440","116.3568","39.85761","20121105083700","1","20203249"
"232483","116.2374","39.90266","20121105083250","1","20266270"
"235434","116.3061","39.87165","20121105085426","1","20353361"
"235494","116.215","39.90028","20121105083851","1","20440363"
"235497","116.6358","39.92555","20121105081854","1","20445345"
"232479","116.3628","39.85453","20121105085840","1","20261207"
"235412","116.2688","39.94934","20121105083821","1","20319969"
"251457","116.3231","39.93434","20121105083417","1","20490837"
"214898","116.2498","40.07565","20121105085656","1","20139904"
"251489","116.5551","39.91508","20121105085506","1","20539530"
"232417","116.331","40.03299","20121105080223","1","20169009"
"232421","116.3404","39.88852","20121105085403","1","20175668"
"232423","116.3126","39.97957","20121105082116","1","20178135"
"232472","116.2866","39.97282","20121105080140","1","20250397"
"252434","116.3359","39.95664","20121105084212","1","20559956"
"235429","116.3287","39.97521","20121105081042","1","20344632"
"251478","116.2526","39.96935","20121105081539","1","20517840"
"251479","116.5587","39.84961","20121105083207","1","20519535"
"251481","116.324","40.05473","20121105085736","1","20523088"
"214618","116.2966","39.92683","20121105083436","1","19639459"
"235482","116.4321","40.03116","20121105082801","1","20421359"
"254052","116.3944","39.96207","20121105080348","1","20616727"
"254152","116.369","40.08653","20121105085523","1","20704635"
"235452","116.4699","40.00736","20121105081007","1","20377453"
"251468","116.3412","40.02954","20121105085243","1","20504469"
"254162","116.4408","39.83348","20121105083031","1","20715531"
"254163","116.3797","39.89898","20121105082754","1","20716292"
"251459","116.4253","39.93838","20121105083155","1","20491905"
"235407","116.4146","39.98767","20121105082713","1","20312330"
"254206","116.246","39.87089","20121105085005","1","20763234"
"254212","116.2585","39.89441","20121105085603","1","20767225"
"254319","116.4182","39.997","20121105085815","1","20876059"
"254027","116.4042","39.99352","20121105085354","1","20601556"
"254179","116.3412","39.96609","20121105085632","1","20739085"
"254179","116.3497","39.94005","20121105084432","1","20739100"
"254307","116.4679","39.9948","20121105082655","1","20864278"
"235412","116.3277","39.92891","20121105085829","1","20318996"
"235414","116.4207","39.98207","20121105083633","1","20322070"
"235476","116.2712","39.96508","20121105085028","1","20411073"
"235476","116.2047","39.89919","20121105081209","1","20411082"
"252463","116.3692","39.89141","20121105083945","1","20564927"
"254171","116.3523","39.93661","20121105084442","1","20726103"
"254065","116.3162","39.96175","20121105081015","1","20633683"
"254236","116.357","39.88212","20121105084112","1","20791613"
"254397","116.4273","40.04609","20121105083247","1","20937924"
"254529","116.3582","39.86169","20121105081654","1","20979202"
"254529","116.3538","39.84889","20121105082413","1","20979629"
"254075","116.2686","39.88568","20121105083421","1","20646517"
"254206","116.2467","39.90515","20121105082440","1","20762878"
"214853","116.3111","39.95198","20121105084427","1","20039037"
"235458","116.3821","39.85944","20121105081153","1","20384656"
"235458","116.315","39.90425","20121105084504","1","20384826"
"252434","116.3768","39.981","20121105080234","1","20558257"
"252434","116.3111","39.95054","20121105085202","1","20559361"
"235430","116.3869","39.96181","20121105081743","1","20346479"
"251481","116.3182","40.07001","20121105083330","1","20523672"
"254179","116.3493","39.95108","20121105084709","1","20739532"
"254266","116.2883","40.09276","20121105085739","1","20817344"
"251457","116.3237","39.92666","20121105084152","1","20490473"
"251459","116.4284","39.92715","20121105085254","1","20491675"
"251459","116.4969","39.97525","20121105080401","1","20491911"
"214829","116.2697","39.89698","20121105085612","1","19991934"
"214829","116.2498","39.88828","20121105084209","1","19992304"
"235405","116.4065","39.91707","20121105081622","1","20307249"
"254133","116.5735","39.91348","20121105082618","1","20698113"
"235412","116.2587","39.90984","20121105081402","1","20319341"
"235478","116.3773","40.00071","20121105084459","1","20415305"
"252468","116.3746","39.97574","20121105085208","1","20567522"
"254079","116.2581","40.13676","20121105082725","1","20650764"
"251478","116.3048","39.90467","20121105084834","1","20518053"
"252489","116.3844","39.88495","20121105083723","1","20570259"
"254019","116.3589","39.83893","20121105082222","1","20590822"
"251461","116.2126","39.90613","20121105080141","1","20495019"
"232490","116.3599","39.92477","20121105080403","1","20276933"
"232491","116.4594","39.79594","20121105083921","1","20278322"
"235429","116.3106","39.97717","20121105082849","1","20344417"
"251481","116.3531","40.0714","20121105084544","1","20523877"
"232479","116.3768","39.8559","20121105085459","1","20260521"
"232480","116.5362","39.86831","20121105083459","1","20262912"
"235469","116.451","39.9564","20121105082256","1","20399922"
"214896","116.4613","40.00458","20121105080832","1","20134050"
"214896","116.4414","39.97164","20121105083058","1","20134067"
"232425","116.2504","39.88831","20121105085013","1","20180445"
"232427","116.4302","39.98748","20121105082206","1","20182935"
"235452","116.4418","39.9935","20121105080105","1","20377149"
"235452","116.4633","39.91947","20121105085327","1","20377317"
"254063","116.4777","39.99241","20121105083636","1","20628488"
"254063","116.3959","39.98862","20121105081454","1","20632567"
"251481","116.3439","40.07417","20121105083907","1","20523084"
"254179","116.3407","39.96611","20121105085611","1","20739294"
"254303","116.4294","39.97663","20121105084042","1","20859404"
"251468","116.3146","39.96661","20121105081118","1","20504549"
"254250","116.2007","39.92633","20121105084139","1","20797754"
"235419","116.5796","39.91861","20121105085800","1","20329970"
"235470","116.4388","39.85755","20121105082746","1","20401841"
"251430","116.4034","40.01268","20121105085225","1","20474556"
"232439","116.292","39.94522","20121105080206","1","20201495"
"232439","116.2518","39.9454","20121105083429","1","20201895"
"232486","116.3333","39.89637","20121105084737","1","20270434"
"232472","116.2888","39.94381","20121105081027","1","20249959"
"254062","116.4118","39.9106","20121105081155","1","20627827"
"254250","116.2099","39.90745","20121105085943","1","20796674"
"253466","116.4485","39.91992","20121105081006","1","20583213"
"254019","116.365","39.83346","20121105085015","1","20591820"
"235409","116.433","40.06714","20121105082159","1","20315446"
"254212","116.1844","39.90602","20121105080909","1","20767785"
"214726","116.2959","39.90874","20121105084632","1","19817494"
"214727","116.3002","39.97313","20121105084859","1","19820388"
"214790","116.1216","39.93738","20121105081530","1","19910325"
"214883","116.2384","39.90254","20121105081556","1","20101706"
"214893","116.2684","39.86974","20121105085718","1","20121037"
"214708","116.3254","40.08403","20121105082623","1","19785531"
"214697","116.3526","39.88821","20121105081203","1","19768258"
"214793","116.2752","39.90619","20121105081949","1","19914469"
"214853","116.2686","39.9484","20121105081947","1","20039034"
"214853","116.2678","39.96381","20121105080758","1","20039463"
"214855","116.3332","39.88854","20121105081526","1","20042421"
"214665","116.3472","39.92444","20121105085908","1","19720137"
"214721","116.2856","40.03782","20121105081108","1","19810753"
"232405","116.4568","39.94844","20121105083427","1","20150192"
"232405","116.4887","39.97525","20121105081345","1","20150517"
"232414","116.3415","39.85689","20121105084454","1","20164221"
"232417","116.3135","40.03145","20121105081049","1","20169519"
"232421","116.4459","39.93246","20121105081238","1","20175185"
"232430","116.3802","39.96159","20121105084148","1","20188446"
"232431","116.3043","39.88699","20121105081550","1","20189575"
"235414","116.4419","39.93979","20121105080542","1","20323171"
"252449","116.5517","39.91491","20121105083432","1","20560873"
"251481","116.3475","40.06023","20121105081916","1","20523880"
"254027","116.3701","39.97531","20121105084012","1","20601160"
"232472","116.3019","39.9312","20121105082704","1","20250389"
"251461","116.2689","39.90649","20121105082733","1","20495829"
"252434","116.3531","39.93916","20121105083041","1","20558265"
"232412","116.4961","39.91476","20121105080542","1","20162392"
"235466","116.2238","39.89256","20121105081249","1","20396650"
"235494","116.2585","39.90814","20121105085039","1","20439634"
"235495","116.1597","39.92482","20121105081029","1","20441856"
"254319","116.4514","39.99881","20121105082810","1","20876186"
"254527","116.306","39.88625","20121105080120","1","20977121"
"254183","116.3652","39.90126","20121105081605","1","20742556"
"254303","116.4589","40.01033","20121105082743","1","20859869"
"254309","116.5607","39.90862","20121105083004","1","20865415"
"272053","116.5377","39.91518","20121105081307","1","21071792"
"254332","116.4778","39.79955","20121105081516","1","20881394"
"254332","116.4849","39.8009","20121105083201","1","20882512"
"254027","116.3184","39.9748","20121105082820","1","20601376"
"254027","116.3213","39.9716","20121105080914","1","20602205"
"254150","116.3895","39.87112","20121105082258","1","20702338"
"254276","116.5307","40.01993","20121105082656","1","20827296"
"254527","116.3128","39.89613","20121105085954","1","20976147"
"252489","116.3581","39.89787","20121105082156","1","20569774"
"254501","116.4535","39.88643","20121105082041","1","20948681"
"254110","116.3484","39.99983","20121105081632","1","20679363"
"254179","116.3447","39.96612","20121105085800","1","20739292"
"254179","116.3396","39.96609","20121105085558","1","20740563"
"254373","116.4075","39.85595","20121105083228","1","20912064"
"254537","116.3314","39.99149","20121105083830","1","20987690"
"254171","116.3432","39.9232","20121105083744","1","20725079"
"254250","116.2072","39.9062","20121105081817","1","20796358"
"232457","116.3477","39.87492","20121105083759","1","20226847"
"235400","116.3512","39.96652","20121105084248","1","20297841"
"235469","116.4428","39.94315","20121105083516","1","20400723"
"254093","116.3903","39.96186","20121105080102","1","20659931"
"254358","116.4556","39.95088","20121105084538","1","20898285"
"254362","116.1925","39.91509","20121105083110","1","20899274"
"254121","116.4136","39.85553","20121105085239","1","20687473"
"272313","116.3428","39.87367","20121105083953","1","21147467"
"232414","116.3679","39.87442","20121105083331","1","20163999"
"232454","116.281","39.83384","20121105084803","1","20221942"
"235472","116.2801","39.84059","20121105082103","1","20405746"
"251431","116.5079","39.89182","20121105081456","1","20475601"
"254052","116.4419","39.96252","20121105082301","1","20616389"
"254072","116.3079","39.8851","20121105085744","1","20644090"
"254257","116.247","39.87471","20121105085019","1","20805864"
"254257","116.2341","39.83383","20121105083811","1","20805866"
"254065","116.2003","39.99204","20121105085132","1","20633706"
"254332","116.4333","39.8726","20121105085542","1","20882079"
"254335","116.4715","39.891","20121105085034","1","20883247"
"254072","116.1081","39.93357","20121105080830","1","20643659"
"254133","116.5112","39.93302","20121105085036","1","20698518"
"254276","116.4686","39.98462","20121105085023","1","20826861"
"254373","116.2997","39.87657","20121105084912","1","20912897"
"254380","116.3227","39.99134","20121105084656","1","20921394"
"235443","116.2779","39.84813","20121105081254","1","20365163"
"251406","116.372","40.06051","20121105081641","1","20455150"
"254162","116.2745","39.86982","20121105085207","1","20714128"
"254357","116.277","39.93718","20121105085107","1","20896852"
"254501","116.4447","39.87028","20121105080401","1","20948535"
"272103","116.3648","39.8388","20121105083801","1","21091752"
"272103","116.2859","39.83183","20121105082121","1","21092270"
"254121","116.3043","39.88125","20121105083603","1","20687787"
"272169","116.2978","39.83972","20121105084613","1","21111083"
"272169","116.2814","39.81511","20121105083136","1","21111257"
"272169","116.2772","39.85004","20121105081159","1","21111264"
"272201","116.4221","39.88273","20121105084525","1","21117205"
"254101","116.635","39.88636","20121105085641","1","20666205"
"272207","116.4219","39.90347","20121105085955","1","21125327"
"254172","116.456","39.94559","20121105085607","1","20732426"
"254228","116.4944","39.98666","20121105083809","1","20783064"
"254235","116.3279","39.97085","20121105085533","1","20790620"
"235496","116.3307","40.03565","20121105083830","1","20442545"
"254196","116.3444","39.96654","20121105084521","1","20752544"
"272207","116.4873","39.89204","20121105083533","1","21125217"
"272320","116.3806","39.83915","20121105081059","1","21163771"
"277583","116.3953","39.83335","20121105085748","1","21280774"
"277586","116.4507","39.98464","20121105082150","1","21284435"
"232454","116.2803","39.83632","20121105083900","1","20222561"
"235470","116.4101","39.89173","20121105084902","1","20402468"
